25000 100
385,8,7
386,8,7
387,7,8
388,7,8
389,8,7
390,8,7
391,7,8
392,7,8
393,8,7
394,7,8
395,8,7
396,7,8
397,7,8
398,7,8
399,8,7
400,7,8
401,7,8
402,8,7
403,7,8
404,7,8
405,8,7
406,7,8
407,7,8
408,7,8
409,7,8
410,8,7
411,8,7
412,7,8
413,8,7
414,8,7
415,8,7
416,8,7
417,8,7
418,7,8
419,7,8
420,8,7
421,8,7
422,7,8
423,7,8
424,7,8
425,8,7
426,8,7
427,8,7
428,7,8
429,7,8
430,7,8
431,7,8
432,8,7
433,7,8
434,7,8
435,7,8
436,7,8
437,7,8
438,8,7
439,7,8
440,8,7
441,8,7
442,8,7
443,7,8
444,8,7
445,7,8
446,7,8
447,8,7
448,8,7
449,8,7
450,7,8
451,8,7
452,8,7
453,7,8
454,7,8
455,8,7
456,8,7
457,7,8
458,8,7
459,8,7
460,8,7
461,8,7
462,8,7
463,8,7
464,7,8
465,7,8
466,7,8
467,7,8
468,8,7
469,8,7
470,8,7
471,7,8
472,8,7
473,7,8
474,8,7
475,8,7
476,7,8
477,8,7
478,7,8
479,8,7
480,7,8
481,8,7
482,7,8
483,7,8
484,8,7
485,7,8
486,7,8
487,7,8
488,8,7
489,8,7
490,8,7
491,8,7
492,8,7
493,8,7
494,8,7
495,8,7
496,8,7
497,8,7
498,7,8
499,8,7
500,7,8
501,8,7
502,8,7
503,8,7
504,7,8
505,7,8
506,7,8
507,7,8
508,7,8
509,7,8
510,8,7
511,7,8
512,8,7
513,8,7
514,8,7
515,8,7
516,8,7
517,8,7
518,7,8
519,7,8
520,8,7
521,8,7
522,8,7
523,7,8
524,7,8
525,8,7
526,7,8
527,7,8
528,8,7
529,7,8
530,7,8
531,7,8
532,8,7
533,7,8
534,7,8
535,7,8
536,7,8
537,7,8
538,8,7
539,7,8
540,8,7
541,7,8
542,7,8
543,8,7
544,7,8
545,7,8
546,8,7
547,8,7
548,7,8
549,8,7
550,8,7
551,7,8
552,8,7
553,7,8
554,8,7
555,7,8
556,8,7
557,8,7
558,7,8
559,8,7
560,7,8
561,7,8
562,8,7
563,8,7
564,7,8
565,7,8
566,7,8
567,8,7
568,7,8
569,7,8
570,8,7
571,8,7
572,7,8
573,7,8
574,7,8
575,7,8
576,7,8
577,7,8
578,7,8
579,8,7
580,7,8
581,7,8
582,7,8
583,7,8
584,8,7
585,8,7
586,8,7
587,7,8
588,8,7
589,7,8
590,8,7
591,7,8
592,8,7
593,7,8
594,7,8
595,7,8
596,8,7
597,8,7
598,7,8
599,7,8
600,8,7
601,7,8
602,8,7
603,7,8
604,7,8
605,8,7
606,7,8
607,7,8
608,7,8
609,8,7
610,7,8
611,8,7
612,8,7
613,7,8
614,7,8
615,7,8
616,7,8
617,7,8
618,8,7
619,8,7
620,7,8
621,7,8
622,8,7
623,7,8
624,8,7
625,7,8
626,8,7
627,8,7
628,7,8
629,8,7
630,8,7
631,7,8
632,7,8
633,7,8
634,8,7
635,8,7
636,8,7
637,8,7
638,8,7
639,7,8
640,7,8
641,7,8
642,8,7
643,7,8
644,8,7
645,7,8
646,8,7
647,7,8
648,8,7
649,7,8
650,8,7
651,7,8
652,7,8
653,7,8
654,8,7
655,8,7
656,8,7
657,7,8
658,7,8
659,7,8
660,8,7
661,8,7
662,8,7
663,8,7
664,7,8
665,7,8
666,7,8
667,8,7
668,8,7
669,8,7
670,7,8
671,8,7
672,8,7
673,8,7
674,8,7
675,7,8
676,7,8
677,7,8
678,8,7
679,7,8
680,7,8
681,8,7
682,7,8
683,8,7
684,7,8
685,8,7
686,8,7
687,7,8
688,7,8
689,8,7
690,7,8
691,8,7
692,8,7
693,7,8
694,8,7
695,7,8
696,7,8
697,8,7
698,8,7
699,7,8
700,8,7
701,7,8
702,8,7
703,7,8
704,7,8
705,8,7
706,8,7
707,8,7
708,7,8
709,8,7
710,7,8
711,8,7
712,7,8
713,7,8
714,8,7
715,7,8
716,8,7
717,8,7
718,7,8
719,7,8
720,7,8
721,8,7
722,7,8
723,8,7
724,8,7
725,8,7
726,7,8
727,7,8
728,7,8
729,8,7
730,8,7
731,8,7
732,7,8
733,7,8
734,8,7
735,8,7
736,7,8
737,8,7
738,7,8
739,8,7
740,7,8
741,8,7
742,7,8
743,8,7
744,8,7
745,8,7
746,7,8
747,8,7
748,7,8
749,8,7
750,8,7
751,8,7
752,7,8
753,7,8
754,8,7
755,8,7
756,7,8
757,8,7
758,8,7
759,7,8
760,8,7
761,7,8
762,7,8
763,7,8
764,8,7
765,7
766,7,8
767,8,7
768,8,7
769,7,8
770,7,8
771,8,7
772,7,8
773,8,7
774,8,7
775,7,8
776,7,8
777,7,8
778,7,8
779,7,8
780,7,8
781,8,7
782,7,8
783,7,8
784,7,8
785,8,7
786,8,7
787,7,8
788,8,7
789,8,7
790,8,7
791,7,8
792,8,7
793,7,8
794,8,7
795,7,8
796,8,7
797,8,7
798,8,7
799,7,8
800,8,7
801,8,7
802,7,8
803,8,7
804,7,8
805,8,7
806,8,7
807,8,7
808,8,7
809,8,7
810,8,7
811,7,8
812,7,8
813,7,8
814,8,7
815,7,8
816,7,8
817,7,8
818,8,7
819,7,8
820,7,8
821,8,7
822,8,7
823,8,7
824,7,8
825,8,7
826,7,8
827,8,7
828,7,8
829,7,8
830,8,7
831,7,8
832,8,7
833,7,8
834,8,7
835,7,8
836,8,7
837,8,7
838,7,8
839,8,7
840,8,7
841,8,7
842,7,8
843,7,8
844,7,8
845,7,8
846,7,8
847,7,8
848,7,8
849,7,8
850,7,8
851,8,7
852,8,7
853,8,7
854,7,8
855,8,7
856,7,8
857,7,8
858,8,7
859,8,7
860,7,8
861,8,7
862,8,7
863,7,8
864,8,7
865,7,8
866,8,7
867,8,7
868,8,7
869,7,8
870,7,8
871,7,8
872,7,8
873,7,8
874,8,7
875,7,8
876,8,7
877,7,8
878,8,7
879,8,7
880,7,8
881,8,7
882,8,7
883,8,7
884,8,7
885,7,8
886,8,7
887,8,7
888,7,8
889,7,8
890,7,8
891,7,8
892,8,7
893,7,8
894,7,8
895,7,8
896,7,8
897,8,7
898,7,8
899,8,7
900,7,8
901,7,8
902,7,8
903,7,8
904,7,8
905,7,8
906,7,8
907,7,8
908,7,8
909,8,7
910,8,7
911,8,7
912,8,7
913,8,7
914,8,7
915,8,7
916,8,7
917,7,8
918,7,8
919,7,8
920,7,8
921,8,7
922,7,8
923,7,8
924,7,8
925,7,8
926,8,7
927,8,7
928,8,7
929,8,7
930,7,8
931,8,7
932,8,7
933,7,8
934,8,7
935,8,7
936,8,7
937,8,7
938,7,8
939,7,8
940,7,8
941,7,8
942,7,8
943,8,7
944,7,8
945,7,8
946,8,7
947,7,8
948,8,7
949,7,8
950,7,8
951,8,7
952,7,8
953,7,8
954,7,8
955,7,8
956,7,8
957,7,8
958,8,7
959,8,7
960,7,8
961,7,8
962,8,7
963,7,8
964,7,8
965,8,7
966,7,8
967,7,8
968,7,8
969,8,7
970,7,8
971,7,8
972,8,7
973,8,7
974,7,8
975,7,8
976,7,8
977,8,7
978,7,8
979,8,7
980,7,8
981,8,7
982,7,8
983,8,7
984,8,7
985,8,7
986,8,7
987,8,7
988,8,7
989,7,8
990,8,7
991,7,8
992,7,8
993,7,8
994,8,7
995,8,7
996,7,8
997,8,7
998,8,7
999,7,8
1000,7,8
1001,8,7
1002,8,7
1003,8,7
1004,8,7
1005,8,7
1006,7,8
1007,7,8
1008,8,7
1009,7,8
1010,8,7
1011,8,7
1012,8,7
1013,8,7
1014,7,8
1015,7,8
1016,7,8
1017,7,8
1018,8,7
1019,8,7
1020,8,7
1021,8,7
1022,7,8
1023,8,7
1024,8,7
1025,8,7
1026,7,8
1027,7,8
1028,7,8
1029,8,7
1030,8,7
1031,7,8
1032,7,8
1033,7,8
1034,7,8
1035,7,8
1036,7,8
1037,8,7
1038,8,7
1039,8,7
1040,8,7
1041,7,8
1042,8,7
1043,7,8
1044,8,7
1045,7,8
1046,7,8
1047,8,7
1048,7,8
1049,7,8
1050,8,7
1051,7,8
1052,8,7
1053,7,8
1054,7,8
1055,7,8
1056,7,8
1057,8,7
1058,7,8
1059,7,8
1060,8,7
1061,8,7
1062,8,7
1063,7,8
1064,8,7
1065,8,7
1066,7,8
1067,8,7
1068,8,7
1069,7,8
1070,8,7
1071,8,7
1072,7,8
1073,8,7
1074,7,8
1075,7,8
1076,8,7
1077,7,8
1078,7,8
1079,8,7
1080,8,7
1081,7,8
1082,7,8
1083,7,8
1084,8,7
1085,8,7
1086,7,8
1087,7,8
1088,8,7
1089,7,8
1090,8,7
1091,8,7
1092,8,7
1093,8,7
1094,7,8
1095,8,7
1096,8,7
1097,8,7
1098,8,7
1099,7,8
1100,7,8
1101,8,7
1102,8,7
1103,7,8
1104,8,7
1105,8,7
1106,7,8
1107,8,7
1108,8,7
1109,7,8
1110,8,7
1111,7,8
1112,7,8
1113,7,8
1114,7,8
1115,7,8
1116,7,8
1117,8,7
1118,7,8
1119,8,7
1120,8,7
1121,8,7
1122,8,7
1123,7,8
1124,8,7
1125,7,8
1126,7,8
1127,8,7
1128,8,7
1129,8,7
1130,8,7
1131,8,7
1132,7,8
1133,7,8
1134,8,7
1135,8,7
1136,8,7
1137,7,8
1138,8,7
1139,8,7
1140,8,7
1141,7,8
1142,8,7
1143,7,8
1144,7,8
1145,7,8
1146,8,7
1147,7,8
1148,7,8
1149,7,8
1150,7,8
1151,7,8
1152,8,7
1153,8,7
1154,7,8
1155,7,8
1156,7,8
1157,7,8
1158,8,7
1159,7,8
1160,8,7
1161,8,7
1162,8,7
1163,8,7
1164,7,8
1165,8,7
1166,8,7
1167,8,7
1168,8,7
1169,8,7
1170,8,7
1171,8,7
1172,7,8
1173,7,8
1174,7,8
1175,7,8
1176,7,8
1177,7,8
1178,8,7
1179,7,8
1180,7,8
1181,8,7
1182,8,7
1183,7,8
1184,7,8
1185,8,7
1186,7,8
1187,7,8
1188,8,7
1189,8,7
1190,8,7
1191,8,7
1192,7,8
1193,7,8
1194,8,7
1195,7,8
1196,8,7
1197,7,8
1198,7,8
1199,8,7
1200,8,7
1201,7,8
1202,7,8
1203,7,8
1204,7,8
1205,7,8
1206,8,7
1207,7,8
1208,7,8
1209,7,8
1210,7,8
1211,8,7
1212,8,7
1213,8,7
1214,8,7
1215,8,7
1216,7,8
1217,7,8
1218,8,7
1219,8,7
1220,7,8
1221,8,7
1222,8,7
1223,7,8
1224,8,7
1225,7,8
1226,7,8
1227,8,7
1228,8,7
1229,8,7
1230,8,7
1231,7,8
1232,8,7
1233,8,7
1234,7,8
1235,7,8
1236,7,8
1237,7,8
1238,7,8
1239,7,8
1240,8,7
1241,8,7
1242,8,7
1243,7,8
1244,8,7
1245,8,7
1246,8,7
1247,7,8
1248,8,7
1249,8,7
1250,8,7
1251,7,8
1252,7,8
1253,7,8
1254,8,7
1255,8,7
1256,8,7
1257,7,8
1258,7,8
1259,8,7
1260,7,8
1261,8,7
1262,7,8
1263,7,8
1264,8,7
1265,8,7
1266,8,7
1267,7,8
1268,7,8
1269,7,8
1270,7,8
1271,8,7
1272,7,8
1273,7,8
1274,8,7
1275,8,7
1276,7,8
1277,7,8
1278,7,8
1279,8,7
1280,7,8
1281,8,7
1282,8,7
1283,7,8
1284,8,7
1285,7,8
1286,7,8
1287,8,7
1288,7,8
1289,8,7
1290,8,7
1291,7,8
1292,8,7
1293,8,7
1294,7,8
1295,8,7
1296,7,8
1297,8,7
1298,7,8
1299,8,7
1300,8,7
1301,8,7
1302,8,7
1303,8,7
1304,8,7
1305,8,7
1306,7,8
1307,7,8
1308,7,8
1309,8,7
1310,7,8
1311,8,7
1312,8,7
1313,8,7
1314,8,7
1315,8,7
1316,8,7
1317,7,8
1318,7,8
1319,8,7
1320,8,7
1321,8,7
1322,8,7
1323,7,8
1324,7,8
1325,7,8
1326,8,7
1327,8,7
1328,8,7
1329,7,8
1330,8,7
1331,8,7
1332,8,7
1333,8,7
1334,7,8
1335,7,8
1336,7,8
1337,8,7
1338,7,8
1339,7,8
1340,8,7
1341,8,7
1342,8,7
1343,7,8
1344,8,7
1345,8,7
1346,8,7
1347,8,7
1348,8,7
1349,8,7
1350,7,8
1351,7,8
1352,8,7
1353,8,7
1354,8,7
1355,7,8
1356,8,7
1357,7,8
1358,7,8
1359,7,8
1360,8,7
1361,8,7
1362,7,8
1363,8,7
1364,8,7
1365,7,8
1366,7,8
1367,8,7
1368,7,8
1369,7,8
1370,7,8
1371,8,7
1372,7,8
1373,7,8
1374,7,8
1375,8,7
1376,7,8
1377,8,7
1378,8,7
1379,8,7
1380,7,8
1381,8,7
1382,7,8
1383,7,8
1384,8,7
1385,8,7
1386,8,7
1387,8,7
1388,8,7
1389,8,7
1390,7,8
1391,8,7
1392,7,8
1393,7,8
1394,7,8
1395,7,8
1396,7,8
1397,7,8
1398,8,7
1399,8,7
1400,8,7
1401,8,7
1402,7,8
1403,8,7
1404,7,8
1405,7,8
1406,7,8
1407,7,8
1408,7,8
1409,7,8
1410,8,7
1411,8,7
1412,7,8
1413,7,8
1414,7,8
1415,7,8
1416,7,8
1417,8,7
1418,8,7
1419,8,7
1420,7,8
1421,7,8
1422,7,8
1423,8,7
1424,7,8
1425,8,7
1426,7,8
1427,8,7
1428,7,8
1429,7,8
1430,8,7
1431,7,8
1432,7,8
1433,7,8
1434,7,8
1435,7,8
1436,7,8
1437,8,7
1438,8,7
1439,8,7
1440,7,8
1441,7,8
1442,8,7
1443,8,7
1444,8,7
1445,8,7
1446,7,8
1447,8,7
1448,7,8
1449,7,8
1450,8,7
1451,8,7
1452,8,7
1453,7,8
1454,8,7
1455,7,8
1456,7,8
1457,8,7
1458,7,8
1459,7,8
1460,7,8
1461,8,7
1462,8,7
1463,8,7
1464,8,7
1465,7,8
1466,7,8
1467,8,7
1468,8,7
1469,8,7
1470,8,7
1471,8,7
1472,8,7
1473,7,8
1474,7,8
1475,8,7
1476,8,7
1477,8,7
1478,8,7
1479,7,8
1480,7,8
1481,7,8
1482,8,7
1483,8,7
1484,7,8
1485,7,8
1486,7,8
1487,7,8
1488,7,8
1489,8,7
1490,8,7
1491,7,8
1492,7,8
1493,7,8
1494,8,7
1495,8,7
1496,8,7
1497,7,8
1498,8,7
1499,8,7
1500,7,8
1501,7,8
1502,8,7
1503,7,8
1504,8,7
1505,7,8
1506,8,7
1507,8,7
1508,8,7
1509,7,8
1510,8,7
1511,7,8
1512,8,7
1513,7,8
1514,8,7
1515,7,8
1516,8,7
1517,8,7
1518,8,7
1519,8,7
1520,8,7
1521,7,8
1522,8,7
1523,8,7
1524,8,7
1525,7,8
1526,8,7
1527,8,7
1528,8,7
1529,7,8
1530,7,8
1531,7,8
1532,7,8
1533,8,7
1534,7,8
1535,7,8
1536,8,7
1537,8,7
1538,7,8
1539,8,7
1540,7,8
1541,7,8
1542,7,8
1543,7,8
1544,7,8
1545,7,8
1546,7,8
1547,8,7
1548,8,7
1549,7,8
1550,8,7
1551,7,8
1552,8,7
1553,8,7
1554,7,8
1555,8,7
1556,8,7
1557,8,7
1558,7,8
1559,7,8
1560,8,7
1561,7,8
1562,7,8
1563,7,8
1564,7,8
1565,7,8
1566,8,7
1567,8,7
1568,7,8
1569,8,7
1570,7,8
1571,7,8
1572,8,7
1573,7,8
1574,7,8
1575,8,7
1576,8,7
1577,8,7
1578,7,8
1579,8,7
1580,7,8
1581,8,7
1582,8,7
1583,7,8
1584,8,7
1585,8,7
1586,8,7
1587,8,7
1588,8,7
1589,8,7
1590,7,8
1591,7,8
1592,8,7
1593,7,8
1594,7,8
1595,8,7
1596,8,7
1597,8,7
1598,7,8
1599,7,8
1600,7,8
1601,8,7
1602,7,8
1603,8,7
1604,8,7
1605,7,8
1606,7,8
1607,7,8
1608,8,7
1609,7,8
1610,8,7
1611,7,8
1612,7,8
1613,8,7
1614,8,7
1615,7,8
1616,7,8
1617,7,8
1618,8
1619,7,8
1620,8,7
1621,7,8
1622,7,8
1623,7,8
1624,8,7
1625,8,7
1626,7,8
1627,8,7
1628,7,8
1629,8,7
1630,8,7
1631,7,8
1632,7,8
1633,8,7
1634,8,7
1635,8,7
1636,7,8
1637,7,8
1638,7,8
1639,7,8
1640,8,7
1641,8,7
1642,8,7
1643,7,8
1644,8,7
1645,7,8
1646,8,7
1647,7,8
1648,7,8
1649,8,7
1650,7,8
1651,8,7
1652,7,8
1653,7,8
1654,8,7
1655,7,8
1656,7,8
1657,8,7
1658,8,7
1659,7,8
1660,8,7
1661,8,7
1662,8,7
1663,8,7
1664,7,8
1665,8,7
1666,7,8
1667,7,8
1668,8,7
1669,8,7
1670,8,7
1671,7,8
1672,8,7
1673,7,8
1674,7,8
1675,8,7
1676,7,8
1677,7,8
1678,7,8
1679,8,7
1680,7,8
1681,7,8
1682,8,7
1683,7,8
1684,8,7
1685,7,8
1686,8,7
1687,8,7
1688,8,7
1689,7,8
1690,7,8
1691,7,8
1692,7,8
1693,8,7
1694,8,7
1695,7,8
1696,8,7
1697,8,7
1698,8,7
1699,8,7
1700,8,7
1701,8,7
1702,8,7
1703,8,7
1704,7,8
1705,7,8
1706,8,7
1707,7,8
1708,7,8
1709,7,8
1710,7,8
1711,7,8
1712,7,8
1713,8,7
1714,8,7
1715,8,7
1716,7,8
1717,8,7
1718,7,8
1719,8,7
1720,8,7
1721,7,8
1722,7,8
1723,8,7
1724,8,7
1725,8,7
1726,7,8
1727,8,7
1728,7,8
1729,8,7
1730,8,7
1731,8,7
1732,7,8
1733,7,8
1734,7,8
1735,8,7
1736,7,8
1737,7,8
1738,8,7
1739,8,7
1740,8,7
1741,7,8
1742,7,8
1743,7,8
1744,7,8
1745,7,8
1746,8,7
1747,8,7
1748,7,8
1749,7,8
1750,7,8
1751,7,8
1752,7,8
1753,8,7
1754,7,8
1755,7,8
1756,8,7
1757,7,8
1758,8,7
1759,7,8
1760,7,8
1761,8,7
1762,7,8
1763,8,7
1764,7,8
1765,8,7
1766,7,8
1767,7,8
1768,7,8
1769,7,8
1770,8,7
1771,7,8
1772,8,7
1773,8,7
1774,8,7
1775,8,7
1776,7,8
1777,8,7
1778,7,8
1779,7,8
1780,8,7
1781,8,7
1782,8,7
1783,8,7
1784,8,7
1785,8,7
1786,8,7
1787,8,7
1788,7,8
1789,8,7
1790,8,7
1791,7,8
1792,7,8
1793,8,7
1794,8,7
1795,8,7
1796,8,7
1797,7,8
1798,7,8
1799,7,8
1800,8,7
1801,7,8
1802,7,8
1803,8,7
1804,7,8
1805,7,8
1806,7,8
1807,8,7
1808,7,8
1809,8,7
1810,7,8
1811,8,7
1812,8,7
1813,7,8
1814,8,7
1815,7,8
1816,7,8
1817,7,8
1818,8,7
1819,7,8
1820,8,7
1821,7,8
1822,8,7
1823,7,8
1824,7,8
1825,8,7
1826,8,7
1827,8,7
1828,8,7
1829,8,7
1830,7,8
1831,7,8
1832,8,7
1833,8,7
1834,8,7
1835,7,8
1836,7,8
1837,8,7
1838,7,8
1839,7,8
1840,7,8
1841,8,7
1842,7,8
1843,7,8
1844,7,8
1845,8,7
1846,7,8
1847,7,8
1848,7,8
1849,8,7
1850,8,7
1851,8,7
1852,7,8
1853,7,8
1854,7,8
1855,7,8
1856,7,8
1857,8,7
1858,8,7
1859,7,8
1860,8,7
1861,7,8
1862,8,7
1863,8,7
1864,7,8
1865,8,7
1866,8,7
1867,8,7
1868,7,8
1869,8,7
1870,7,8
1871,8,7
1872,8,7
1873,7,8
1874,7,8
1875,8,7
1876,7,8
1877,8,7
1878,7,8
1879,7,8
1880,8,7
1881,7,8
1882,7,8
1883,8,7
1884,8,7
1885,7,8
1886,8,7
1887,8,7
1888,8,7
1889,8,7
1890,7,8
1891,8,7
1892,7,8
1893,7,8
1894,8,7
1895,7,8
1896,7,8
1897,8,7
1898,7,8
1899,7,8
1900,7,8
1901,7,8
1902,7,8
1903,7,8
1904,8,7
1905,7,8
1906,8,7
1907,7,8
1908,8,7
1909,8,7
1910,7,8
1911,7,8
1912,7,8
1913,7,8
1914,7,8
1915,7,8
1916,7,8
1917,7,8
1918,8,7
1919,8,7
1920,8,7
1921,8,7
1922,7,8
1923,7,8
1924,7,8
1925,8,7
1926,8,7
1927,8,7
1928,7,8
1929,7,8
1930,8,7
1931,7,8
1932,8,7
1933,7,8
1934,8,7
1935,7,8
1936,8,7
1937,7,8
1938,8,7
1939,8,7
1940,8,7
1941,8,7
1942,7,8
1943,8,7
1944,7,8
1945,7,8
1946,7,8
1947,7,8
1948,8,7
1949,7,8
1950,8,7
1951,8,7
1952,8,7
1953,8,7
1954,8,7
1955,8,7
1956,8,7
1957,7,8
1958,7,8
1959,8,7
1960,7,8
1961,8,7
1962,7,8
1963,8,7
1964,8,7
1965,7,8
1966,8,7
1967,7,8
1968,8,7
1969,7,8
1970,7,8
1971,8,7
1972,7,8
1973,8,7
1974,8,7
1975,8,7
1976,7,8
1977,8,7
1978,7,8
1979,8,7
1980,7,8
1981,8,7
1982,7,8
1983,8,7
1984,7,8
1985,7,8
1986,8,7
1987,8,7
1988,8,7
1989,8,7
1990,8,7
1991,8,7
1992,8,7
1993,8,7
1994,8,7
1995,7,8
1996,8,7
1997,7,8
1998,8,7
1999,7,8
2000,7,8
2001,8,7
2002,7,8
2003,8,7
2004,8,7
2005,7,8
2006,8,7
2007,7,8
2008,7,8
2009,7,8
2010,8,7
2011,8,7
2012,8,7
2013,7,8
2014,8,7
2015,7,8
2016,7,8
2017,7,8
2018,7,8
2019,8,7
2020,8,7
2021,7,8
2022,8,7
2023,8,7
2024,8,7
2025,8,7
2026,8,7
2027,7,8
2028,7,8
2029,8,7
2030,8,7
2031,8,7
2032,7,8
2033,8,7
2034,7,8
2035,7,8
2036,8,7
2037,7,8
2038,8,7
2039,8,7
2040,8,7
2041,8,7
2042,8,7
2043,8,7
2044,8,7
2045,7,8
2046,8,7
2047,8,7
2048,7,8
2049,8,7
2050,8,7
2051,8,7
2052,8,7
2053,7,8
2054,8,7
2055,8,7
2056,7,8
2057,7,8
2058,7,8
2059,7,8
2060,7,8
2061,7,8
2062,7,8
2063,8,7
2064,8,7
2065,8,7
2066,8,7
2067,8,7
2068,8,7
2069,8,7
2070,8,7
2071,7,8
2072,8,7
2073,8,7
2074,7,8
2075,7,8
2076,7,8
2077,8,7
2078,7,8
2079,8,7
2080,7,8
2081,7,8
2082,7,8
2083,7,8
2084,8,7
2085,8,7
2086,8,7
2087,8,7
2088,8,7
2089,7,8
2090,8,7
2091,7,8
2092,7,8
2093,7,8
2094,7,8
2095,7,8
2096,8,7
2097,7,8
2098,8,7
2099,8,7
2100,7,8
2101,7,8
2102,7,8
2103,8,7
2104,7,8
2105,8,7
2106,8,7
2107,8,7
2108,7,8
2109,8,7
2110,8,7
2111,7,8
2112,8,7
2113,8,7
2114,8,7
2115,8,7
2116,8,7
2117,8,7
2118,8,7
2119,7,8
2120,7,8
2121,7,8
2122,7,8
2123,8,7
2124,8,7
2125,8,7
2126,8,7
2127,7,8
2128,7,8
2129,7,8
2130,7,8
2131,8,7
2132,8,7
2133,7,8
2134,8,7
2135,8,7
2136,8,7
2137,8,7
2138,8,7
2139,8,7
2140,7,8
2141,7,8
